Key,FullKey,C_Site,Hist,Behavior,CPC2024B,CPC2025B,CPC2026A
97573,C47697573,C476,9757,3,1,1,1
97583,C47697583,C476,9758,3,1,1,1
97593,C47697593,C476,9759,3,1,1,1
97613,C47697613,C476,9761,3,3,3,3
97663,C47697663,C476,9766,3,1,1,1
98003,C47698003,C476,9800,3,3,3,3
98013,C47698013,C476,9801,3,3,3,3
98063,C47698063,C476,9806,3,3,3,3
98073,C47698073,C476,9807,3,3,3,3
98083,C47698083,C476,9808,3,3,3,3
98093,C47698093,C476,9809,3,3,3,3
98113,C47698113,C476,9811,3,1,1,1
98123,C47698123,C476,9812,3,1,1,1
98133,C47698133,C476,9813,3,1,1,1
98143,C47698143,C476,9814,3,1,1,1
98153,C47698153,C476,9815,3,1,1,1
98163,C47698163,C476,9816,3,1,1,1
98173,C47698173,C476,9817,3,1,1,1
98183,C47698183,C476,9818,3,1,1,1
98193,C47698193,C476,9819,3,1,1,1
98203,C47698203,C476,9820,3,3,3,3
98233,C47698233,C476,9823,3,1,1,1
98263,C47698263,C476,9826,3,3,3,3
98313,C47698313,C476,9831,3,3,3,3
98323,C47698323,C476,9832,3,3,3,3
98333,C47698333,C476,9833,3,3,3,3
98343,C47698343,C476,9834,3,3,3,3
98373,C47698373,C476,9837,3,1,1,1
98403,C47698403,C476,9840,3,3,3,3
98603,C47698603,C476,9860,3,3,3,3
98613,C47698613,C476,9861,3,3,3,3
98633,C47698633,C476,9863,3,3,3,3
98653,C47698653,C476,9865,3,3,3,3
98663,C47698663,C476,9866,3,3,3,3
98673,C47698673,C476,9867,3,3,3,3
98693,C47698693,C476,9869,3,3,3,3
98703,C47698703,C476,9870,3,3,3,3
98713,C47698713,C476,9871,3,3,3,3
98723,C47698723,C476,9872,3,3,3,3
98733,C47698733,C476,9873,3,3,3,3
98743,C47698743,C476,9874,3,3,3,3
98753,C47698753,C476,9875,3,3,3,3
98763,C47698763,C476,9876,3,3,3,3
98773,C47698773,C476,9877,3,3,3,3
98783,C47698783,C476,9878,3,3,3,3
98793,C47698793,C476,9879,3,3,3,3
98913,C47698913,C476,9891,3,3,3,3
98953,C47698953,C476,9895,3,3,3,3
98963,C47698963,C476,9896,3,3,3,3
98973,C47698973,C476,9897,3,3,3,3
98983,C47698983,C476,9898,3,3,3,3
99103,C47699103,C476,9910,3,3,3,3
99113,C47699113,C476,9911,3,3,3,3
99123,C47699123,C476,9912,3,3,3,3
99203,C47699203,C476,9920,3,3,3,3
99303,C47699303,C476,9930,3,1,1,1
99313,C47699313,C476,9931,3,3,3,3
99403,C47699403,C476,9940,3,3,3,3
99453,C47699453,C476,9945,3,3,3,3
99463,C47699463,C476,9946,3,3,3,3
99483,C47699483,C476,9948,3,3,3,3
99503,C47699503,C476,9950,3,3,3,3
99613,C47699613,C476,9961,3,3,3,3
99623,C47699623,C476,9962,3,3,3,3
99633,C47699633,C476,9963,3,3,3,3
99643,C47699643,C476,9964,3,3,3,3
99653,C47699653,C476,9965,3,3,3,3
99663,C47699663,C476,9966,3,3,3,3
99673,C47699673,C476,9967,3,3,3,3
99683,C47699683,C476,9968,3,3,3,3
99713,C47699713,C476,9971,3,1,1,1
99753,C47699753,C476,9975,3,3,3,3
99823,C47699823,C476,9982,3,3,3,3
99833,C47699833,C476,9983,3,3,3,3
99863,C47699863,C476,9986,3,3,3,3
99893,C47699893,C476,9989,3,3,3,3
99913,C47699913,C476,9991,3,3,3,3
99923,C47699923,C476,9992,3,3,3,3
99933,C47699933,C476,9993,3,3,3,3
80003,C47880003,C478,8000,3,1,1,1
80013,C47880013,C478,8001,3,1,1,1
80023,C47880023,C478,8002,3,1,1,1
80033,C47880033,C478,8003,3,1,1,1
80043,C47880043,C478,8004,3,1,1,1
80053,C47880053,C478,8005,3,1,1,1
80102,C47880102,C478,8010,2,3,3,3
80103,C47880103,C478,8010,3,3,3,3
80113,C47880113,C478,8011,3,3,3,3
80122,C47880122,C478,8012,2,3,3,3
80123,C47880123,C478,8012,3,3,3,3
80132,C47880132,C478,8013,2,3,3,3
80133,C47880133,C478,8013,3,3,3,3
80142,C47880142,C478,8014,2,3,3,3
80143,C47880143,C478,8014,3,3,3,3
80153,C47880153,C478,8015,3,3,3,3
80202,C47880202,C478,8020,2,3,3,3
80203,C47880203,C478,8020,3,3,3,3
80213,C47880213,C478,8021,3,3,3,3
80222,C47880222,C478,8022,2,3,3,3
80223,C47880223,C478,8022,3,3,3,3
80233,C47880233,C478,8023,3,3,3,3
80302,C47880302,C478,8030,2,3,3,3
80303,C47880303,C478,8030,3,3,3,3
80313,C47880313,C478,8031,3,3,3,3
80322,C47880322,C478,8032,2,3,3,3
80323,C47880323,C478,8032,3,3,2,2
80332,C47880332,C478,8033,2,3,3,3
80333,C47880333,C478,8033,3,3,3,3
80343,C47880343,C478,8034,3,3,3,3
80353,C47880353,C478,8035,3,3,3,3
80403,C47880403,C478,8040,3,3,3,3
80412,C47880412,C478,8041,2,3,3,3
80413,C47880413,C478,8041,3,3,3,3
80423,C47880423,C478,8042,3,3,3,3
80433,C47880433,C478,8043,3,3,3,3
80443,C47880443,C478,8044,3,3,3,3
80453,C47880453,C478,8045,3,3,3,3
80462,C47880462,C478,8046,2,3,3,3
80502,C47880502,C478,8050,2,3,3,3
80503,C47880503,C478,8050,3,3,3,3
80512,C47880512,C478,8051,2,3,3,3
80513,C47880513,C478,8051,3,3,3,3
80522,C47880522,C478,8052,2,3,3,3
80523,C47880523,C478,8052,3,3,3,3
80532,C47880532,C478,8053,2,3,3,3
80533,C47880533,C478,8053,3,3,3,3
80543,C47880543,C478,8054,3,3,3,3
80603,C47880603,C478,8060,3,3,3,3
80702,C47880702,C478,8070,2,3,3,3
80703,C47880703,C478,8070,3,3,3,3
80712,C47880712,C478,8071,2,3,3,3
80713,C47880713,C478,8071,3,3,3,3
80722,C47880722,C478,8072,2,3,3,3
80723,C47880723,C478,8072,3,3,3,3
80732,C47880732,C478,8073,2,3,3,3
80733,C47880733,C478,8073,3,3,3,3
80742,C47880742,C478,8074,2,3,3,3
80743,C47880743,C478,8074,3,3,3,3
80752,C47880752,C478,8075,2,3,3,3
80753,C47880753,C478,8075,3,3,3,3
80762,C47880762,C478,8076,2,3,3,3
80763,C47880763,C478,8076,3,3,3,3
80772,C47880772,C478,8077,2,3,3,3
80773,C47880773,C478,8077,3,3,3,3
80782,C47880782,C478,8078,2,3,3,3
80783,C47880783,C478,8078,3,3,3,3
80802,C47880802,C478,8080,2,3,3,3
80803,C47880803,C478,8080,3,3,3,3
80812,C47880812,C478,8081,2,3,3,3
80813,C47880813,C478,8081,3,3,3,3
80823,C47880823,C478,8082,3,3,3,3
80832,C47880832,C478,8083,2,3,3,3
80833,C47880833,C478,8083,3,3,3,3
80842,C47880842,C478,8084,2,3,3,3
80843,C47880843,C478,8084,3,3,3,3
80852,C47880852,C478,8085,2,3,3,3
80853,C47880853,C478,8085,3,3,3,3
80862,C47880862,C478,8086,2,3,3,3
80863,C47880863,C478,8086,3,3,3,3
80902,C47880902,C478,8090,2,3,3,3
80903,C47880903,C478,8090,3,3,3,3
80912,C47880912,C478,8091,2,3,3,3
80913,C47880913,C478,8091,3,3,3,3
80923,C47880923,C478,8092,3,3,3,3
80933,C47880933,C478,8093,3,3,3,3
80942,C47880942,C478,8094,2,3,3,3
80943,C47880943,C478,8094,3,3,3,3
80953,C47880953,C478,8095,3,3,3,3
80972,C47880972,C478,8097,2,3,3,3
80973,C47880973,C478,8097,3,3,3,3
80983,C47880983,C478,8098,3,3,3,3
81003,C47881003,C478,8100,3,3,3,3
81013,C47881013,C478,8101,3,3,3,3
81023,C47881023,C478,8102,3,3,3,3
81032,C47881032,C478,8103,2,3,3,3
81033,C47881033,C478,8103,3,3,3,3
81103,C47881103,C478,8110,3,3,3,3
81202,C47881202,C478,8120,2,3,3,3
81203,C47881203,C478,8120,3,3,3,3
81212,C47881212,C478,8121,2,3,3,3
81213,C47881213,C478,8121,3,3,3,3
81222,C47881222,C478,8122,2,3,3,3
81223,C47881223,C478,8122,3,3,3,3
81232,C47881232,C478,8123,2,3,3,3
81233,C47881233,C478,8123,3,3,3,3
81242,C47881242,C478,8124,2,3,3,3
81243,C47881243,C478,8124,3,3,3,3
81302,C47881302,C478,8130,2,3,3,3
81303,C47881303,C478,8130,3,3,3,3
81312,C47881312,C478,8131,2,3,3,3
81313,C47881313,C478,8131,3,3,3,3
81402,C47881402,C478,8140,2,3,3,3
81403,C47881403,C478,8140,3,3,3,3
81413,C47881413,C478,8141,3,3,3,3
81423,C47881423,C478,8142,3,3,3,3
81432,C47881432,C478,8143,2,3,3,3
81433,C47881433,C478,8143,3,3,3,3
81442,C47881442,C478,8144,2,3,3,3
81443,C47881443,C478,8144,3,3,3,3
81452,C47881452,C478,8145,2,3,3,3
81453,C47881453,C478,8145,3,3,3,3
81463,C47881463,C478,8146,3,3,3,3
81472,C47881472,C478,8147,2,3,3,3
81473,C47881473,C478,8147,3,3,3,3
81482,C47881482,C478,8148,2,3,3,3
81483,C47881483,C478,8148,3,3,3,3
81493,C47881493,C478,8149,3,3,3,3
81503,C47881503,C478,8150,3,3,3,3
81513,C47881513,C478,8151,3,3,3,3
81523,C47881523,C478,8152,3,3,3,3
81533,C47881533,C478,8153,3,3,3,3
81542,C47881542,C478,8154,2,3,3,3
81543,C47881543,C478,8154,3,3,3,3
81553,C47881553,C478,8155,3,3,3,3
81563,C47881563,C478,8156,3,3,3,3
81573,C47881573,C478,8157,3,3,3,3
81583,C47881583,C478,8158,3,3,3,3
81602,C47881602,C478,8160,2,3,3,3
81603,C47881603,C478,8160,3,3,3,3
81613,C47881613,C478,8161,3,3,3,3
81622,C47881622,C478,8162,2,3,3,3
81623,C47881623,C478,8162,3,3,3,3
81632,C47881632,C478,8163,2,3,3,3
81633,C47881633,C478,8163,3,3,3,3
81702,C47881702,C478,8170,2,3,3,3
81703,C47881703,C478,8170,3,3,3,3
81713,C47881713,C478,8171,3,3,3,3
81723,C47881723,C478,8172,3,3,3,3
81733,C47881733,C478,8173,3,3,3,3
81743,C47881743,C478,8174,3,3,3,3
81753,C47881753,C478,8175,3,3,3,3
81802,C47881802,C478,8180,2,3,3,3
81803,C47881803,C478,8180,3,3,3,3
81903,C47881903,C478,8190,3,3,3,3
82002,C47882002,C478,8200,2,3,3,3
82003,C47882003,C478,8200,3,3,3,3
82012,C47882012,C478,8201,2,3,3,3
82013,C47882013,C478,8201,3,3,3,3
82102,C47882102,C478,8210,2,3,3,3
82103,C47882103,C478,8210,3,3,3,3
82112,C47882112,C478,8211,2,3,3,3
82113,C47882113,C478,8211,3,3,3,3
82122,C47882122,C478,8212,2,3,3,3
82123,C47882123,C478,8212,3,3,3,3
82132,C47882132,C478,8213,2,3,3,3
82133,C47882133,C478,8213,3,3,3,3
82143,C47882143,C478,8214,3,3,3,3
82152,C47882152,C478,8215,2,3,3,3
82153,C47882153,C478,8215,3,3,3,3
82202,C47882202,C478,8220,2,3,3,3
82203,C47882203,C478,8220,3,3,3,3
82212,C47882212,C478,8221,2,3,3,3
82213,C47882213,C478,8221,3,3,3,3
82302,C47882302,C478,8230,2,3,3,3
82303,C47882303,C478,8230,3,3,3,3
82312,C47882312,C478,8231,2,3,3,3
82313,C47882313,C478,8231,3,3,3,3
82402,C47882402,C478,8240,2,3,3,3
82403,C47882403,C478,8240,3,3,3,3
82413,C47882413,C478,8241,3,3,3,3
82423,C47882423,C478,8242,3,3,3,3
82432,C47882432,C478,8243,2,3,3,3
82433,C47882433,C478,8243,3,3,3,3
82442,C47882442,C478,8244,2,3,3,3
82443,C47882443,C478,8244,3,3,3,3
82452,C47882452,C478,8245,2,3,3,3
82453,C47882453,C478,8245,3,3,3,3
82462,C47882462,C478,8246,2,3,3,3
82463,C47882463,C478,8246,3,3,3,3
82473,C47882473,C478,8247,3,3,3,3
82483,C47882483,C478,8248,3,3,3,3
82492,C47882492,C478,8249,2,3,3,3
82493,C47882493,C478,8249,3,3,3,3
82502,C47882502,C478,8250,2,3,3,3
82503,C47882503,C478,8250,3,3,3,3
82513,C47882513,C478,8251,3,3,3,3
82522,C47882522,C478,8252,2,3,3,3
82523,C47882523,C478,8252,3,3,3,3
82532,C47882532,C478,8253,2,3,3,3
82533,C47882533,C478,8253,3,3,3,3
82542,C47882542,C478,8254,2,3,3,3
82543,C47882543,C478,8254,3,3,3,3
82552,C47882552,C478,8255,2,3,3,3
82553,C47882553,C478,8255,3,3,3,3
82562,C47882562,C478,8256,2,3,3,3
82563,C47882563,C478,8256,3,3,3,3
82573,C47882573,C478,8257,3,3,3,3
82602,C47882602,C478,8260,2,3,3,3
82603,C47882603,C478,8260,3,3,3,3
82612,C47882612,C478,8261,2,3,3,3
82613,C47882613,C478,8261,3,3,3,3
82622,C47882622,C478,8262,2,3,3,3
82623,C47882623,C478,8262,3,3,3,3
82632,C47882632,C478,8263,2,3,3,3
82633,C47882633,C478,8263,3,3,3,3
82653,C47882653,C478,8265,3,3,3,3
82703,C47882703,C478,8270,3,3,3,3
82713,C47882713,C478,8271,3,3,3,3
82722,C47882722,C478,8272,2,3,3,3
82723,C47882723,C478,8272,3,3,3,3
82733,C47882733,C478,8273,3,3,3,3
82803,C47882803,C478,8280,3,3,3,3
82813,C47882813,C478,8281,3,3,3,3
82902,C47882902,C478,8290,2,3,3,3
82903,C47882903,C478,8290,3,3,3,3
83003,C47883003,C478,8300,3,3,3,3
83102,C47883102,C478,8310,2,3,3,3
83103,C47883103,C478,8310,3,3,3,3
83113,C47883113,C478,8311,3,3,3,3
83122,C47883122,C478,8312,2,3,3,3
83123,C47883123,C478,8312,3,3,3,3
83133,C47883133,C478,8313,3,3,3,3
83143,C47883143,C478,8314,3,3,3,3
83153,C47883153,C478,8315,3,3,3,3
83162,C47883162,C478,8316,2,3,3,3
83163,C47883163,C478,8316,3,3,3,3
83173,C47883173,C478,8317,3,3,3,3
83183,C47883183,C478,8318,3,3,3,3
83192,C47883192,C478,8319,2,3,3,3
83193,C47883193,C478,8319,3,3,3,3
83202,C47883202,C478,8320,2,3,3,3
83203,C47883203,C478,8320,3,3,3,3
83222,C47883222,C478,8322,2,3,3,3
83223,C47883223,C478,8322,3,3,3,3
83232,C47883232,C478,8323,2,3,3,3
83233,C47883233,C478,8323,3,3,3,3
83253,C47883253,C478,8325,3,3,3,3
83302,C47883302,C478,8330,2,3,3,3
83303,C47883303,C478,8330,3,3,3,3
83313,C47883313,C478,8331,3,3,3,3
83323,C47883323,C478,8332,3,3,3,3
83333,C47883333,C478,8333,3,3,3,3
83353,C47883353,C478,8335,3,3,3,3
83373,C47883373,C478,8337,3,3,3,3
83393,C47883393,C478,8339,3,3,3,3
83402,C47883402,C478,8340,2,3,3,3
83403,C47883403,C478,8340,3,3,3,3
83413,C47883413,C478,8341,3,3,3,3
83422,C47883422,C478,8342,2,3,3,3
83423,C47883423,C478,8342,3,3,3,3
83432,C47883432,C478,8343,2,3,3,3
83433,C47883433,C478,8343,3,3,3,3
83442,C47883442,C478,8344,2,3,3,3
83443,C47883443,C478,8344,3,3,3,3
83453,C47883453,C478,8345,3,3,3,3
83463,C47883463,C478,8346,3,3,3,3
83473,C47883473,C478,8347,3,3,3,3
83503,C47883503,C478,8350,3,3,3,3
83603,C47883603,C478,8360,3,3,3,3
83613,C47883613,C478,8361,3,3,3,3
83703,C47883703,C478,8370,3,3,3,3
83733,C47883733,C478,8373,3,3,3,3
83802,C47883802,C478,8380,2,3,3,3
83803,C47883803,C478,8380,3,3,3,3
83812,C47883812,C478,8381,2,3,3,3
83813,C47883813,C478,8381,3,3,3,3
83822,C47883822,C478,8382,2,3,3,3
83823,C47883823,C478,8382,3,3,3,3
83833,C47883833,C478,8383,3,3,3,3
83842,C47883842,C478,8384,2,3,3,3
83843,C47883843,C478,8384,3,3,3,3
83903,C47883903,C478,8390,3,3,3,3
84003,C47884003,C478,8400,3,3,3,3
84012,C47884012,C478,8401,2,3,3,3
84013,C47884013,C478,8401,3,3,3,3
84023,C47884023,C478,8402,3,3,3,3
84033,C47884033,C478,8403,3,3,3,3
84053,C47884053,C478,8405,3,3,3,3
84062,C47884062,C478,8406,2,3,3,3
84063,C47884063,C478,8406,3,3,3,3
84073,C47884073,C478,8407,3,3,3,3
84082,C47884082,C478,8408,2,3,3,3
84083,C47884083,C478,8408,3,3,3,3
84092,C47884092,C478,8409,2,3,3,3
84093,C47884093,C478,8409,3,3,3,3
84102,C47884102,C478,8410,2,3,3,3
84103,C47884103,C478,8410,3,3,3,3
84133,C47884133,C478,8413,3,3,3,3
84203,C47884203,C478,8420,3,3,3,3
84302,C47884302,C478,8430,2,3,3,3
84303,C47884303,C478,8430,3,3,3,3
84402,C47884402,C478,8440,2,3,3,3
84403,C47884403,C478,8440,3,3,3,3
84412,C47884412,C478,8441,2,3,3,3
84413,C47884413,C478,8441,3,3,3,3
84422,C47884422,C478,8442,2,3,3,3
84423,C47884423,C478,8442,3,3,3,3
84433,C47884433,C478,8443,3,3,3,3
84442,C47884442,C478,8444,2,3,3,3
84443,C47884443,C478,8444,3,3,3,3
84502,C47884502,C478,8450,2,3,3,3
84503,C47884503,C478,8450,3,3,3,3
84513,C47884513,C478,8451,3,3,3,3
84522,C47884522,C478,8452,2,3,3,3
84523,C47884523,C478,8452,3,3,3,3
84532,C47884532,C478,8453,2,3,3,3
84533,C47884533,C478,8453,3,3,3,3
84552,C47884552,C478,8455,2,3,3,3
84553,C47884553,C478,8455,3,3,3,3
84602,C47884602,C478,8460,2,3,3,3
84603,C47884603,C478,8460,3,3,3,3
84612,C47884612,C478,8461,2,3,3,3
84613,C47884613,C478,8461,3,3,3,3
84622,C47884622,C478,8462,2,3,3,3
84623,C47884623,C478,8462,3,3,3,3
84633,C47884633,C478,8463,3,3,3,3
84702,C47884702,C478,8470,2,3,3,3
84703,C47884703,C478,8470,3,3,3,3
84712,C47884712,C478,8471,2,3,3,3
84713,C47884713,C478,8471,3,3,3,3
84722,C47884722,C478,8472,2,3,3,3
84723,C47884723,C478,8472,3,3,3,3
84733,C47884733,C478,8473,3,3,3,3
84742,C47884742,C478,8474,2,3,3,3
84743,C47884743,C478,8474,3,3,3,3
84802,C47884802,C478,8480,2,3,3,3
84803,C47884803,C478,8480,3,3,3,3
84812,C47884812,C478,8481,2,3,3,3
84813,C47884813,C478,8481,3,3,3,3
84822,C47884822,C478,8482,2,3,3,3
84823,C47884823,C478,8482,3,3,3,3
84832,C47884832,C478,8483,2,3,3,3
84833,C47884833,C478,8483,3,3,3,3
84842,C47884842,C478,8484,2,3,3,3
84843,C47884843,C478,8484,3,3,3,3
84902,C47884902,C478,8490,2,3,3,3
84903,C47884903,C478,8490,3,3,3,3
85002,C47885002,C478,8500,2,3,3,3
85003,C47885003,C478,8500,3,3,3,3
85012,C47885012,C478,8501,2,3,3,3
85013,C47885013,C478,8501,3,3,3,3
85022,C47885022,C478,8502,2,3,3,3
85023,C47885023,C478,8502,3,3,3,3
85032,C47885032,C478,8503,2,3,3,3
85033,C47885033,C478,8503,3,3,3,3
85042,C47885042,C478,8504,2,3,3,3
85043,C47885043,C478,8504,3,3,3,3
85072,C47885072,C478,8507,2,3,3,3
85073,C47885073,C478,8507,3,3,3,3
85082,C47885082,C478,8508,2,3,3,3
85083,C47885083,C478,8508,3,3,3,3
85092,C47885092,C478,8509,2,3,3,3
85093,C47885093,C478,8509,3,3,3,3
85102,C47885102,C478,8510,2,3,3,3
85103,C47885103,C478,8510,3,3,3,3
85123,C47885123,C478,8512,3,3,3,3
85133,C47885133,C478,8513,3,3,3,3
85142,C47885142,C478,8514,2,3,3,3
85143,C47885143,C478,8514,3,3,3,3
85192,C47885192,C478,8519,2,3,3,3
85202,C47885202,C478,8520,2,3,3,3
85203,C47885203,C478,8520,3,3,3,3
85212,C47885212,C478,8521,2,3,3,3
85213,C47885213,C478,8521,3,3,3,3
85222,C47885222,C478,8522,2,3,3,3
85223,C47885223,C478,8522,3,3,3,3
85232,C47885232,C478,8523,2,3,3,3
85233,C47885233,C478,8523,3,3,3,3
85242,C47885242,C478,8524,2,3,3,3
85243,C47885243,C478,8524,3,3,3,3
85252,C47885252,C478,8525,2,3,3,3
85253,C47885253,C478,8525,3,3,3,3
85303,C47885303,C478,8530,3,3,3,3
85402,C47885402,C478,8540,2,3,3,3
85403,C47885403,C478,8540,3,3,3,3
85413,C47885413,C478,8541,3,3,3,3
85422,C47885422,C478,8542,2,3,3,3
85423,C47885423,C478,8542,3,3,3,3
85432,C47885432,C478,8543,2,3,3,3
85433,C47885433,C478,8543,3,3,3,3
85502,C47885502,C478,8550,2,3,3,3
85503,C47885503,C478,8550,3,3,3,3
85512,C47885512,C478,8551,2,3,3,3
85513,C47885513,C478,8551,3,3,3,3
85523,C47885523,C478,8552,3,3,3,3
85602,C47885602,C478,8560,2,3,3,3
85603,C47885603,C478,8560,3,3,3,3
85612,C47885612,C478,8561,2,3,3,3
85613,C47885613,C478,8561,3,3,3,3
85622,C47885622,C478,8562,2,3,3,3
85623,C47885623,C478,8562,3,3,3,3
85702,C47885702,C478,8570,2,3,3,3
85703,C47885703,C478,8570,3,3,3,3
85713,C47885713,C478,8571,3,3,3,3
85723,C47885723,C478,8572,3,3,3,3
85732,C47885732,C478,8573,2,3,3,3
85733,C47885733,C478,8573,3,3,3,3
85742,C47885742,C478,8574,2,3,3,3
85743,C47885743,C478,8574,3,3,3,3
85752,C47885752,C478,8575,2,3,3,3
85753,C47885753,C478,8575,3,3,3,3
85763,C47885763,C478,8576,3,3,3,3
85802,C47885802,C478,8580,2,3,3,3
85803,C47885803,C478,8580,3,3,3,3
85812,C47885812,C478,8581,2,3,3,3
85813,C47885813,C478,8581,3,3,3,3
85822,C47885822,C478,8582,2,3,3,3
85823,C47885823,C478,8582,3,3,3,3
85833,C47885833,C478,8583,3,3,3,3
85842,C47885842,C478,8584,2,3,3,3
85843,C47885843,C478,8584,3,3,3,3
85853,C47885853,C478,8585,3,3,3,3
85863,C47885863,C478,8586,3,3,3,3
85883,C47885883,C478,8588,3,3,3,3
85893,C47885893,C478,8589,3,3,3,3
85903,C47885903,C478,8590,3,3,3,3
85913,C47885913,C478,8591,3,3,3,3
85923,C47885923,C478,8592,3,3,3,3
85933,C47885933,C478,8593,3,3,3,3
86003,C47886003,C478,8600,3,3,3,3
86103,C47886103,C478,8610,3,3,3,3
86202,C47886202,C478,8620,2,3,3,3
86203,C47886203,C478,8620,3,3,3,3
86213,C47886213,C478,8621,3,3,3,3
86223,C47886223,C478,8622,3,3,3,3
86233,C47886233,C478,8623,3,3,3,3
86303,C47886303,C478,8630,3,3,3,3
86312,C47886312,C478,8631,2,3,3,3
86313,C47886313,C478,8631,3,3,3,3
86322,C47886322,C478,8632,2,3,3,3
86323,C47886323,C478,8632,3,3,3,3
86333,C47886333,C478,8633,3,3,3,3
86343,C47886343,C478,8634,3,3,3,3
86402,C47886402,C478,8640,2,3,3,3
86403,C47886403,C478,8640,3,3,3,3
86423,C47886423,C478,8642,3,3,3,3
86502,C47886502,C478,8650,2,3,3,3
86503,C47886503,C478,8650,3,3,3,3
86702,C47886702,C478,8670,2,3,3,3
86703,C47886703,C478,8670,3,3,3,3
86803,C47886803,C478,8680,3,1,1,1
86813,C47886813,C478,8681,3,9,1,1
86823,C47886823,C478,8682,3,9,1,1
86903,C47886903,C478,8690,3,9,1,1
86913,C47886913,C478,8691,3,9,1,1
86923,C47886923,C478,8692,3,9,1,1
86933,C47886933,C478,8693,3,1,1,1
87103,C47887103,C478,8710,3,9,3,3
87202,C47887202,C478,8720,2,3,3,3
87203,C47887203,C478,8720,3,3,2,2
87212,C47887212,C478,8721,2,3,3,3
87213,C47887213,C478,8721,3,3,2,2
87223,C47887223,C478,8722,3,3,2,2
87232,C47887232,C478,8723,2,3,3,3
87233,C47887233,C478,8723,3,3,2,2
87283,C47887283,C478,8728,3,3,3,3
87303,C47887303,C478,8730,3,3,2,2
87402,C47887402,C478,8740,2,3,3,3
87403,C47887403,C478,8740,3,3,3,3
87412,C47887412,C478,8741,2,3,3,3
87413,C47887413,C478,8741,3,3,3,3
87422,C47887422,C478,8742,2,3,3,3
87423,C47887423,C478,8742,3,3,3,3
87432,C47887432,C478,8743,2,3,3,3
87433,C47887433,C478,8743,3,3,3,3
87442,C47887442,C478,8744,2,3,3,3
87443,C47887443,C478,8744,3,3,3,3
87453,C47887453,C478,8745,3,3,2,2
87462,C47887462,C478,8746,2,3,3,3
87463,C47887463,C478,8746,3,3,3,3
87612,C47887612,C478,8761,2,3,3,3
87613,C47887613,C478,8761,3,3,3,3
87703,C47887703,C478,8770,3,3,3,3
87713,C47887713,C478,8771,3,3,2,2
87723,C47887723,C478,8772,3,3,2,2
87733,C47887733,C478,8773,3,3,2,2
87743,C47887743,C478,8774,3,3,2,2
87803,C47887803,C478,8780,3,3,3,3
88003,C47888003,C478,8800,3,1,2,2
88013,C47888013,C478,8801,3,1,2,2
88023,C47888023,C478,8802,3,1,2,2
88033,C47888033,C478,8803,3,1,2,2
88043,C47888043,C478,8804,3,1,2,2
88053,C47888053,C478,8805,3,1,2,2
88063,C47888063,C478,8806,3,1,2,2
88103,C47888103,C478,8810,3,1,2,2
88113,C47888113,C478,8811,3,1,2,2
88123,C47888123,C478,8812,3,9,3,3
88133,C47888133,C478,8813,3,1,3,3
88143,C47888143,C478,8814,3,1,2,2
88153,C47888153,C478,8815,3,1,2,2
88253,C47888253,C478,8825,3,1,3,3
88303,C47888303,C478,8830,3,3,3,3
88323,C47888323,C478,8832,3,1,3,3
88333,C47888333,C478,8833,3,1,3,3
88403,C47888403,C478,8840,3,1,2,2
88503,C47888503,C478,8850,3,1,2,2
88513,C47888513,C478,8851,3,1,2,2
88523,C47888523,C478,8852,3,1,2,2
88533,C47888533,C478,8853,3,1,3,3
88543,C47888543,C478,8854,3,1,2,2
88553,C47888553,C478,8855,3,1,3,3
88573,C47888573,C478,8857,3,1,3,3
88583,C47888583,C478,8858,3,1,2,2
88903,C47888903,C478,8890,3,1,2,2
88913,C47888913,C478,8891,3,1,2,2
88943,C47888943,C478,8894,3,1,3,3
88953,C47888953,C478,8895,3,1,3,3
88963,C47888963,C478,8896,3,1,2,2
89003,C47889003,C478,8900,3,1,2,2
89013,C47889013,C478,8901,3,1,2,2
89023,C47889023,C478,8902,3,1,3,3
89103,C47889103,C478,8910,3,1,2,2
89123,C47889123,C478,8912,3,1,2,2
89203,C47889203,C478,8920,3,1,2,2
89213,C47889213,C478,8921,3,1,2,2
89343,C47889343,C478,8934,3,9,3,3
89363,C47889363,C478,8936,3,9,3,3
89402,C47889402,C478,8940,2,3,3,3
89403,C47889403,C478,8940,3,3,2,2
89412,C47889412,C478,8941,2,3,3,3
89413,C47889413,C478,8941,3,3,3,3
89503,C47889503,C478,8950,3,1,3,3
89513,C47889513,C478,8951,3,1,2,2
89593,C47889593,C478,8959,3,9,3,3
89603,C47889603,C478,8960,3,9,3,3
89643,C47889643,C478,8964,3,9,3,3
89703,C47889703,C478,8970,3,9,3,3
89713,C47889713,C478,8971,3,9,3,3
89723,C47889723,C478,8972,3,9,3,3
89733,C47889733,C478,8973,3,9,3,3
89803,C47889803,C478,8980,3,9,3,3
89813,C47889813,C478,8981,3,9,3,3
89833,C47889833,C478,8983,3,9,3,3
89903,C47889903,C478,8990,3,1,2,2
89913,C47889913,C478,8991,3,1,3,3
90003,C47890003,C478,9000,3,9,3,3
90143,C47890143,C478,9014,3,9,3,3
90153,C47890153,C478,9015,3,9,3,3
90203,C47890203,C478,9020,3,9,3,3
90403,C47890403,C478,9040,3,1,1,1
90413,C47890413,C478,9041,3,1,1,1
90423,C47890423,C478,9042,3,1,2,2
90433,C47890433,C478,9043,3,1,1,1
